frame,timestamp,x,y,z,qw,qx,qy,qz,v_x (m/s),v_y (m/s),v_z (m/s),w_x (rad/s),w_y (rad/s),w_z (rad/s),acc x (m/s^2),acc y (m/s^2),acc z (m/s^2)
981,1080000000.0,0.0,0.000193367013711,-1.42108547152e-14,1.0,0.0,0.0,0.0,5.3308496506e-10,3.21292864101e-05,-2.1317079657e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
982,1090000000.0,0.0,0.000193367013711,-1.42108547152e-14,1.0,0.0,0.0,0.0,2.71598743495e-08,3.09085844492e-05,2.40709621124e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
983,1100000000.0,0.0,0.000193367013711,-1.42108547152e-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
984,1110000000.0,0.0,0.000192337087359,-1.42108547152e-14,1.0,0.0,0.0,0.0,-5.36844180221e-10,6.35147080175e-06,2.22736315504e-10,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
985,1120000000.0,0.0,0.000192337087359,-1.42108547152e-14,1.0,0.0,0.0,0.0,-4.70359395877e-08,7.9631799963e-06,-1.4836283313e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
986,1130000000.0,0.0,0.000192337087359,-1.42108547152e-14,1.0,0.0,0.0,0.0,6.35223784684e-08,1.04427335827e-05,1.69031277864e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
987,1140000000.0,0.0,0.000192337087359,-1.42108547152e-14,1.0,0.0,0.0,0.0,-2.71989435419e-08,1.11675262815e-05,-2.75369976819e-10,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
988,1150000000.0,0.0,0.000192337087359,-1.42108547152e-14,1.0,0.0,0.0,0.0,-5.12736031411e-09,1.13487240014e-05,8.79536776747e-10,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
989,1160000000.0,0.0,0.000192337087359,-1.42108547152e-14,1.0,0.0,0.0,0.0,-1.34433975063e-09,1.1425017874e-05,8.28225377172e-10,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
990,1170000000.0,0.0,0.000192337087359,-1.42108547152e-14,1.0,0.0,0.0,0.0,-8.36297031626e-10,1.22261044453e-05,-2.91732558111e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
991,1180000000.0,0.0,0.000192337087359,-1.42108547152e-14,1.0,0.0,0.0,0.0,-1.18658149972e-09,1.27124785649e-05,3.18792214849e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
992,1190000000.0,0.0,0.000192337087359,-1.42108547152e-14,1.0,0.0,0.0,0.0,3.6270396464e-08,1.35135651362e-05,1.69755285384e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
993,1200000000.0,0.0,0.000191307161007,-1.42108547152e-14,1.0,0.0,0.0,0.0,6.74202516038e-09,1.3132094864e-05,1.63381574936e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
994,1210000000.0,0.0,0.000191307161007,-1.42108547152e-14,1.0,0.0,0.0,0.0,-3.42071366788e-08,1.30748749143e-05,1.08116071651e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
995,1220000000.0,0.0,0.000191307161007,-1.42108547152e-14,1.0,0.0,0.0,0.0,-4.27843289685e-08,1.29032132463e-05,-1.32474582415e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
996,1230000000.0,0.0,0.000191307161007,-1.42108547152e-14,1.0,0.0,0.0,0.0,6.50962519444e-08,1.36661528813e-05,-1.22094387933e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
997,1240000000.0,0.0,0.000191307161007,-1.42108547152e-14,1.0,0.0,0.0,0.0,1.15247758004e-08,1.28459923872e-05,-1.24461507767e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
998,1250000000.0,0.0,0.000191307161007,-1.42108547152e-14,1.0,0.0,0.0,0.0,3.57436524823e-09,1.25408168969e-05,1.82510735414e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
999,1260000000.0,0.0,0.000191307161007,-1.42108547152e-14,1.0,0.0,0.0,0.0,-3.51127411591e-08,1.19209289551e-05,1.32506439154e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1000,1270000000.0,0.0,0.000191307161007,-1.42108547152e-14,1.0,0.0,0.0,0.0,-4.36662581649e-08,1.11961362563e-05,-1.27726522692e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1001,1280000000.0,0.0,0.000191307161007,-1.42108547152e-14,1.0,0.0,0.0,0.0,2.79347425192e-08,1.09958646135e-05,3.75576414413e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1002,1290000000.0,0.0,0.000190239050426,0.0,1.0,0.0,0.0,0.0,3.68794639272e-09,1.11198423838e-05,2.94597368722e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
